id,host_id,neighbourhood_cleansed,room_type,latitude,longitude,price_clean,calculated_host_listings_count,availability_365,reviews_per_month,minimum_nights,commercialization_score,operator_type,high_confidence_commercial,signals_fired
745220,3678711,Vallcarca i els Penitents,Entire home/apt,41.40985,2.14782,207.0,13,96,0.64,1,45.9,commercial,0,1
745275,3678711,Vallcarca i els Penitents,Entire home/apt,41.41073,2.14704,550.0,13,92,0.33,1,45.7,commercial,0,1
748693,3102808,el Raval,Private room,41.38076,2.16648,20.0,2,331,1.26,32,28.2,medium_term_room_rental,0,1
750066,3193594,Sant Antoni,Entire home/apt,41.3777,2.16198,135.0,10,67,0.06,4,44.2,commercial,0,1
753322,3962572,la Vila de Gràcia,Entire home/apt,41.39942,2.15618,342.0,2,28,1.59,5,41.5,commercial,0,1
756588,3102808,el Raval,Private room,41.38164,2.16749,56.0,2,362,0.51,32,29.9,medium_term_room_rental,0,1
757149,3987152,l'Antiga Esquerra de l'Eixample,Entire home/apt,41.38873,2.15653,160.0,1,87,2.92,4,44.7,commercial,0,1
759769,1432835,la Sagrada Família,Entire home/apt,41.40251,2.17014,220.0,43,93,2.27,4,47.5,commercial,0,1
760981,3928188,la Barceloneta,Entire home/apt,41.38109,2.18913,48.0,2,186,0.05,32,50.2,medium_term_home_rental,1,2
764452,4030082,el Parc i la Llacuna del Poblenou,Entire home/apt,41.39857,2.19359,153.0,2,261,2.06,2,54.3,commercial,1,2
767596,4048635,el Camp d'en Grassot i Gràcia Nova,Entire home/apt,41.4091,2.16573,243.0,1,208,3.0,2,51.4,commercial,1,2
767889,3493657,la Sagrada Família,Entire home/apt,41.40437,2.17871,133.0,1,10,0.15,3,40.5,commercial,0,1
770175,4063266,la Sagrada Família,Entire home/apt,41.40872,2.1751,202.0,1,313,3.03,7,52.1,commercial,1,2
772098,1310304,el Poble Sec,Entire home/apt,41.37475,2.1726,62.0,47,256,0.16,32,56.7,medium_term_home_rental,1,2
773886,893805,la Vila de Gràcia,Entire home/apt,41.40657,2.16029,189.0,12,321,3.85,2,58.2,commercial,1,2
775644,177617,la Nova Esquerra de l'Eixample,Entire home/apt,41.38102722167969,2.1521859169006348,175.0,5,296,2.78,2,56.4,commercial,1,2
775794,182547471,el Poblenou,Entire home/apt,41.39879989624024,2.2047479152679443,244.0,19,46,1.41,1,43.5,commercial,0,1
776038,4093480,la Vila de Gràcia,Entire home/apt,41.40323,2.16005,222.0,1,221,2.48,2,52.1,commercial,1,2
777476,2439400,l'Antiga Esquerra de l'Eixample,Entire home/apt,41.38565,2.16089,530.0,30,288,0.61,1,57.5,commercial,1,2
777587,4101093,Sant Antoni,Entire home/apt,41.37545,2.15654,173.0,8,48,3.16,5,43.0,commercial,0,1
790404,3885805,la Vila de Gràcia,Entire home/apt,41.40319,2.15855,126.0,6,108,2.27,3,46.2,commercial,0,1
790475,3885805,la Vila de Gràcia,Entire home/apt,41.39925,2.15842,141.0,6,99,2.29,3,45.7,commercial,0,1
791061,1190018,Vallcarca i els Penitents,Private room,41.41126,2.14866,92.0,2,10,0.04,2,10.6,casual,0,0
799240,4206410,Sant Antoni,Entire home/apt,41.37597,2.16613,53.0,1,282,0.37,32,55.4,medium_term_home_rental,1,2
800045,4212095,les Corts,Entire home/apt,41.38502,2.13058,164.0,33,119,0.52,1,48.4,commercial,0,1
801237,4217311,la Sagrada Família,Entire home/apt,41.41013,2.17583,220.0,10,262,2.52,5,54.9,commercial,1,2
804268,4232898,el Parc i la Llacuna del Poblenou,Entire home/apt,41.39529,2.19387,171.0,1,254,0.78,3,53.9,commercial,1,2
811918,4269183,la Maternitat i Sant Ramon,Entire home/apt,41.3779,2.11991,141.0,5,194,3.41,4,50.8,commercial,1,2
814172,4260952,el Poblenou,Entire home/apt,41.402599,2.20701,264.0,11,287,0.3,1,56.3,commercial,1,2
814177,4260952,el Poblenou,Entire home/apt,41.4026,2.20701,245.0,11,232,0.07,1,53.3,commercial,1,2
814202,4260952,el Poblenou,Entire home/apt,41.402599,2.20701,264.0,11,287,0.36,1,56.3,commercial,1,2
814226,4260952,el Poblenou,Entire home/apt,41.402599,2.20701,264.0,11,287,0.24,1,56.3,commercial,1,2
821100,4311845,Sant Antoni,Entire home/apt,41.37731,2.16288,162.0,1,109,3.91,3,45.9,commercial,0,1
821523,4313721,la Sagrada Família,Entire home/apt,41.40448,2.17588,112.0,1,93,2.48,2,45.1,commercial,0,1
823272,2036118,la Dreta de l'Eixample,Entire home/apt,41.39341,2.16046,249.0,1,41,1.15,3,42.2,commercial,0,1
824902,4236308,la Sagrada Família,Entire home/apt,41.41057,2.17596,,1,30,1.56,4,41.6,commercial,0,1
827250,3912625,el Camp d'en Grassot i Gràcia Nova,Entire home/apt,41.40383,2.17024,134.0,2,257,0.38,32,54.1,medium_term_home_rental,1,2
832755,4358678,el Poblenou,Entire home/apt,41.40385,2.19869,340.0,1,236,0.08,4,52.9,commercial,1,2
839655,113082592,Sant Antoni,Entire home/apt,41.37729,2.1629,172.0,2,231,1.32,3,52.7,commercial,1,2
840123,4269183,la Maternitat i Sant Ramon,Entire home/apt,41.37741,2.11936,128.0,5,222,3.21,5,52.4,commercial,1,2
842126,4258344,la Vila de Gràcia,Entire home/apt,41.40559,2.16213,171.0,11,252,1.53,5,54.4,commercial,1,2
842389,631951,les Corts,Entire home/apt,41.38098,2.13108,177.0,1,218,2.07,3,51.9,commercial,1,2
846423,4419532,la Vila de Gràcia,Entire home/apt,41.40532,2.16173,205.0,2,144,1.7,5,47.9,commercial,0,1
847195,1432835,l'Antiga Esquerra de l'Eixample,Entire home/apt,41.38508,2.15527,180.0,43,49,1.58,3,45.1,commercial,0,1
852195,3039107,l'Antiga Esquerra de l'Eixample,Entire home/apt,41.3838,2.15663,,28,175,1.73,3,51.1,commercial,0,1
856159,4460420,el Poblenou,Private room,41.40175,2.19831,25.0,1,201,1.81,30,26.0,medium_term_room_rental,0,1
865191,582060,la Dreta de l'Eixample,Entire home/apt,41.39801,2.17056,185.0,4,327,1.38,1,58.1,commercial,1,2
871899,4258344,la Vila de Gràcia,Entire home/apt,41.40562,2.16212,206.0,11,259,1.15,5,54.8,commercial,1,2
875171,2366949,les Corts,Entire home/apt,41.38753,2.14204,217.0,7,323,1.68,2,58.0,commercial,1,2
876101,4626127,la Vila Olímpica del Poblenou,Entire home/apt,41.38924,2.20005,351.0,1,103,0.49,5,45.6,commercial,0,1
877884,4638971,la Nova Esquerra de l'Eixample,Entire home/apt,41.38694,2.14976,257.0,1,206,1.41,4,51.3,commercial,1,2
879969,4653599,la Dreta de l'Eixample,Entire home/apt,41.3898,2.17366,153.0,6,39,0.57,3,42.4,commercial,0,1
883382,4261436,el Carmel,Entire home/apt,41.41900850771799,2.1573132552691465,187.0,1,332,1.51,1,58.2,commercial,1,2
884420,4597849,la Maternitat i Sant Ramon,Entire home/apt,41.37824965754995,2.1232968246299526,135.0,1,136,1.0,4,47.4,commercial,0,1
886088,4653599,la Dreta de l'Eixample,Entire home/apt,41.39798,2.16628,172.0,6,28,0.28,3,41.8,commercial,0,1
887953,567180,la Sagrada Família,Entire home/apt,41.40737,2.17398,481.0,6,65,1.12,1,43.8,commercial,0,1
888988,4715645,Sant Gervasi - Galvany,Entire home/apt,41.39451,2.14578,204.0,1,336,0.76,10,53.4,commercial,1,2
889575,4720380,el Guinardó,Entire home/apt,41.42353,2.17773,150.0,1,69,2.66,4,43.7,commercial,0,1
892906,3744544,la Dreta de l'Eixample,Entire home/apt,41.39409,2.17159,179.0,34,336,1.75,3,60.3,commercial,1,2
892922,4653599,la Dreta de l'Eixample,Entire home/apt,41.38887,2.16899,185.0,6,53,0.8,3,43.1,commercial,0,1
892927,4653599,la Dreta de l'Eixample,Entire home/apt,41.38617,2.16704,197.0,6,51,0.7,3,43.0,commercial,0,1
892943,4653599,la Dreta de l'Eixample,Entire home/apt,41.38621,2.16692,268.0,6,42,0.55,3,42.5,commercial,0,1
892949,4653599,la Dreta de l'Eixample,Entire home/apt,41.39199,2.17862,279.0,6,50,0.56,3,43.0,commercial,0,1
893052,3744544,la Vila de Gràcia,Entire home/apt,41.39872,2.15848,169.0,34,329,1.94,3,60.0,commercial,1,2
893399,3454952,Provençals del Poblenou,Entire home/apt,41.409061,2.202843,169.0,3,67,1.73,3,43.7,commercial,0,1
895091,4585497,l'Antiga Esquerra de l'Eixample,Entire home/apt,41.38882,2.15558,287.0,1,343,2.33,1,58.8,commercial,1,2
896367,4101093,el Fort Pienc,Entire home/apt,41.39892,2.17683,200.0,8,54,2.5,5,43.3,commercial,0,1
900045,4805453,el Parc i la Llacuna del Poblenou,Private room,41.39264,2.18946,61.0,1,333,2.64,31,28.2,medium_term_room_rental,0,1
902403,2041901,la Dreta de l'Eixample,Entire home/apt,41.39014,2.17178,261.0,1,199,1.92,3,50.9,commercial,1,2
903135,3972936,les Corts,Entire home/apt,41.39084,2.14219,161.0,15,224,0.7,1,53.1,commercial,1,2
904862,3607773,el Raval,Entire home/apt,41.38044,2.17302,265.0,3,282,2.31,3,55.6,commercial,1,2
906559,1820272,el Fort Pienc,Entire home/apt,41.39233,2.18002,159.0,5,289,4.9,2,56.1,commercial,1,2
912414,4895881,Hostafrancs,Entire home/apt,41.37585,2.14478,250.0,1,267,1.21,5,54.6,commercial,1,2
915823,297545,la Dreta de l'Eixample,Entire home/apt,41.39089,2.16565,280.0,2,159,0.95,2,48.7,commercial,0,1
916232,4918438,la Dreta de l'Eixample,Entire home/apt,41.38989,2.16195,265.0,1,194,2.51,4,50.6,commercial,1,2
917308,1228590,la Dreta de l'Eixample,Entire home/apt,41.39125,2.16391,818.0,7,337,1.97,2,58.8,commercial,1,2
918481,2701451,la Dreta de l'Eixample,Entire home/apt,41.38929,2.17052,171.0,1,187,0.34,2,50.2,commercial,1,2
919483,4906099,el Poble Sec,Entire home/apt,41.37308,2.16756,173.0,12,83,1.64,3,45.1,commercial,0,1
922906,4906099,el Poble Sec,Entire home/apt,41.37308,2.16756,203.0,12,105,1.48,3,46.4,commercial,0,1
922907,4906099,el Poble Sec,Entire home/apt,41.37308,2.16756,180.0,12,80,1.42,3,45.0,commercial,0,1
925557,4979056,el Camp d'en Grassot i Gràcia Nova,Entire home/apt,41.40246,2.16584,200.0,1,119,2.18,4,46.5,commercial,0,1
928725,2769731,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,41.38431930541992,2.180983066558838,53.0,1,334,0.57,32,58.3,medium_term_home_rental,1,2
929663,4906099,el Poble Sec,Entire home/apt,41.37308,2.16756,228.0,12,83,1.19,3,45.1,commercial,0,1
931437,4897883,Sant Antoni,Entire home/apt,41.37939,2.16057,377.0,7,312,2.26,4,57.4,commercial,1,2
931756,5020114,Sant Antoni,Entire home/apt,41.37913,2.16131,125.0,2,318,1.49,4,57.5,commercial,1,2
933094,665423,la Maternitat i Sant Ramon,Private room,41.38412,2.12645,61.0,1,327,1.81,31,27.9,medium_term_room_rental,0,1
934979,5044674,la Sagrada Família,Entire home/apt,41.40058253081561,2.175098624868285,221.0,1,173,4.24,2,49.5,commercial,0,1
936734,5045046,el Poble Sec,Entire home/apt,41.3736,2.15746,153.0,1,303,2.77,3,56.6,commercial,1,2
936781,5057234,la Salut,Entire home/apt,41.41036,2.15513,100.0,3,147,2.7,4,48.1,commercial,0,1
936850,4260952,la Sagrada Família,Entire home/apt,41.410198,2.17479,190.0,11,208,0.48,1,52.0,commercial,1,2
936900,5057797,Hostafrancs,Entire home/apt,41.3706,2.14315,120.0,2,20,1.2,5,41.1,commercial,0,1
937331,5036026,l'Antiga Esquerra de l'Eixample,Entire home/apt,41.39459,2.15549,230.0,1,117,3.74,2,46.4,commercial,0,1
937657,4212095,les Corts,Entire home/apt,41.38668,2.13099,153.0,33,90,0.89,1,46.8,commercial,0,1
938006,4212095,les Corts,Entire home/apt,41.38441,2.13102,158.0,33,123,0.68,1,48.6,commercial,0,1
939792,1298586,el Putxet i el Farró,Entire home/apt,41.40158,2.15064,318.0,6,75,1.0,2,44.4,commercial,0,1
940338,674212,la Dreta de l'Eixample,Entire home/apt,41.38984,2.17077,317.0,5,292,2.48,2,56.2,commercial,1,2
940374,5082480,el Clot,Entire home/apt,41.41087,2.19021,139.0,1,231,3.52,3,52.6,commercial,1,2
942410,5096271,Provençals del Poblenou,Entire home/apt,41.40717,2.19556,168.0,1,214,1.79,6,51.7,commercial,1,2
945007,134673,el Camp d'en Grassot i Gràcia Nova,Entire home/apt,41.40463,2.17154,163.0,1,129,3.18,2,47.0,commercial,0,1
945564,1432835,la Dreta de l'Eixample,Entire home/apt,41.38771,2.16493,250.0,43,44,3.17,3,44.8,commercial,0,1
946122,5126902,la Vila Olímpica del Poblenou,Entire home/apt,41.39418,2.19319,183.0,1,217,0.91,4,51.9,commercial,1,2
947269,721378,la Nova Esquerra de l'Eixample,Entire home/apt,41.38127,2.15475,394.0,1,232,1.46,2,52.7,commercial,1,2
951364,396363,l'Antiga Esquerra de l'Eixample,Entire home/apt,41.39288,2.15321,84.0,85,332,0.27,1,63.1,commercial,1,2
956256,5197001,Sant Antoni,Entire home/apt,41.37525,2.15091,163.0,2,116,4.25,1,46.4,commercial,0,1
956768,5201227,la Sagrada Família,Entire home/apt,41.40048,2.17349,263.0,4,315,2.62,3,57.4,commercial,1,2
957402,3099440,el Poble Sec,Entire home/apt,41.37104,2.15004,181.0,1,15,1.8,3,40.8,commercial,0,1
957657,2935086,el Poble Sec,Entire home/apt,41.37366,2.16613,198.0,1,281,3.14,3,55.4,commercial,1,2
959089,5219447,el Putxet i el Farró,Entire home/apt,41.40543,2.14891,405.0,1,300,3.55,2,56.4,commercial,1,2
961548,5236677,la Vila de Gràcia,Entire home/apt,41.4042,2.15281,160.0,1,218,2.31,3,51.9,commercial,1,2
963289,5249210,la Nova Esquerra de l'Eixample,Entire home/apt,41.38085,2.14868,289.0,1,265,4.11,3,54.5,commercial,1,2
963533,5170597,l'Antiga Esquerra de l'Eixample,Entire home/apt,41.38532,2.16172,700.0,4,313,2.2,3,57.3,commercial,1,2
965712,5170597,Sant Antoni,Entire home/apt,41.38334,2.16029,242.0,4,308,2.45,3,57.0,commercial,1,2
965733,5170597,l'Antiga Esquerra de l'Eixample,Entire home/apt,41.38447,2.16068,429.0,4,340,2.62,3,58.8,commercial,1,2
967346,5170597,Sant Antoni,Entire home/apt,41.38427,2.16275,586.0,4,311,2.22,3,57.2,commercial,1,2
973013,5320036,la Sagrada Família,Entire home/apt,41.41012,2.1759,130.0,1,134,1.45,5,47.3,commercial,0,1
976595,3744544,la Dreta de l'Eixample,Entire home/apt,41.39176,2.16271,210.0,34,308,1.89,3,58.8,commercial,1,2
977631,5349333,l'Antiga Esquerra de l'Eixample,Entire home/apt,41.3904,2.15258,160.0,2,236,3.75,1,53.0,commercial,1,2
977745,5349333,les Corts,Entire home/apt,41.38314,2.13606,146.0,2,242,5.16,1,53.3,commercial,1,2
979073,5359193,el Camp d'en Grassot i Gràcia Nova,Entire home/apt,41.40425,2.16417,158.0,1,294,3.03,1,56.1,commercial,1,2
982492,5201227,l'Antiga Esquerra de l'Eixample,Entire home/apt,41.39223,2.15559,239.0,4,327,3.61,3,58.1,commercial,1,2
982915,5385759,el Camp d'en Grassot i Gràcia Nova,Entire home/apt,41.4045,2.16631,165.0,2,144,4.44,3,47.9,commercial,0,1
984985,4507138,la Vila de Gràcia,Entire home/apt,41.40045,2.15465,143.0,3,151,2.9,3,48.4,commercial,0,1
986015,3962572,la Vila de Gràcia,Entire home/apt,41.40002,2.1589,198.0,2,315,1.23,3,57.3,commercial,1,2
986101,3744544,el Poble Sec,Entire home/apt,41.37268,2.17236,192.0,34,327,1.38,3,59.8,commercial,1,2
986639,5414485,el Barri Gòtic,Entire home/apt,41.37952,2.18011,300.0,1,262,1.44,3,54.3,commercial,1,2
986692,5414684,el Camp d'en Grassot i Gràcia Nova,Entire home/apt,41.40581,2.16644,191.0,6,44,1.89,5,42.7,commercial,0,1
986867,121825,Sant Gervasi - Galvany,Entire home/apt,41.3941,2.14707,398.0,21,286,0.41,1,56.8,commercial,1,2
988755,121825,Sant Gervasi - Galvany,Entire home/apt,41.3941,2.14707,300.0,21,112,0.28,1,47.3,commercial,0,1
988917,5428204,la Nova Esquerra de l'Eixample,Entire home/apt,41.38078,2.1458,201.0,1,192,9.11,1,50.5,commercial,1,2
1000720,5501549,el Guinardó,Private room,41.41851,2.1737,66.0,2,364,0.04,32,30.0,medium_term_room_rental,0,1
1001959,4536186,la Trinitat Vella,Entire home/apt,41.45176,2.19213,144.0,1,136,0.15,4,47.4,commercial,0,1
1002233,5511646,el Poble Sec,Entire home/apt,41.373077392578125,2.17124605178833,171.0,1,337,2.33,3,58.5,commercial,1,2
1002372,2379410,el Poblenou,Entire home/apt,41.39732,2.20693,249.0,2,241,1.79,3,53.2,commercial,1,2
1007939,5449946,la Vila de Gràcia,Entire home/apt,41.40472,2.159,187.0,1,325,2.82,2,57.8,commercial,1,2
1008717,750385,la Dreta de l'Eixample,Entire home/apt,41.39204,2.16731,,3,104,0.96,1,45.8,commercial,0,1
1011083,5560246,el Poble Sec,Entire home/apt,41.372414,2.166215,180.0,1,304,3.0,3,56.6,commercial,1,2
1018647,5606008,la Maternitat i Sant Ramon,Entire home/apt,41.37588,2.12195,92.0,1,239,3.3,3,53.1,commercial,1,2
1020452,5617051,la Font de la Guatlla,Entire home/apt,41.37104,2.14462,111.0,1,130,1.63,7,42.1,commercial,0,1
1025707,3744544,la Sagrada Família,Entire home/apt,41.40153,2.17785,697.0,34,340,1.56,3,60.6,commercial,1,2
1029587,5664950,Diagonal Mar i el Front Marítim del Poblenou,Entire home/apt,41.40735,2.2047,200.0,1,259,2.42,3,54.2,commercial,1,2
1034761,5695022,el Poblenou,Entire home/apt,41.39481,2.20087,247.0,1,179,0.37,3,49.8,commercial,0,1
1034771,5636973,el Raval,Entire home/apt,41.3822,2.16865,204.0,2,236,2.57,2,53.0,commercial,1,2
1039162,4419532,la Vila de Gràcia,Entire home/apt,41.40547,2.16146,208.0,2,135,1.68,5,47.4,commercial,0,1
1039211,5721224,el Poblenou,Entire home/apt,41.40504,2.20344,148.0,2,262,2.02,5,54.4,commercial,1,2
1041060,3744544,la Vila de Gràcia,Entire home/apt,41.39864,2.16183,191.0,34,326,1.95,3,59.8,commercial,1,2
1044130,5748709,Sant Gervasi - la Bonanova,Entire home/apt,41.40111,2.13598,314.0,1,213,1.92,3,51.6,commercial,1,2
1047089,5764841,la Vila de Gràcia,Entire home/apt,41.4024,2.15673,109.0,1,132,4.76,1,47.2,commercial,0,1
1060614,5472538,el Fort Pienc,Entire home/apt,41.39673,2.18323,183.0,1,147,5.62,2,48.0,commercial,0,1
1061343,5843487,les Tres Torres,Entire home/apt,41.39582,2.12866,161.0,13,306,1.11,1,57.5,commercial,1,2
1064956,5843487,les Corts,Entire home/apt,41.39211,2.13012,125.0,13,283,1.21,1,56.2,commercial,1,2
1067338,5873242,Sant Antoni,Entire home/apt,41.37627,2.15427,234.0,1,326,1.37,3,57.9,commercial,1,2
1068523,5878688,la Dreta de l'Eixample,Entire home/apt,41.39095,2.17448,275.0,23,306,3.35,2,58.0,commercial,1,2
1068919,1369675,la Vila de Gràcia,Entire home/apt,41.39764,2.16064,203.0,6,338,0.4,4,58.8,commercial,1,2
1069572,5841645,la Dreta de l'Eixample,Entire home/apt,41.39976,2.16719,200.0,1,270,1.66,3,54.8,commercial,1,2
1070322,5888954,la Vila de Gràcia,Private room,41.40867,2.15379,27.0,2,292,1.9,31,26.0,medium_term_room_rental,0,1
1071740,805226,Sants,Entire home/apt,41.371922,2.134926,408.0,1,357,1.62,2,59.6,commercial,1,2
1073748,5159312,"Vallvidrera, el Tibidabo i les Planes",Entire home/apt,41.41472,2.10531,230.0,1,245,1.02,3,53.4,commercial,1,2
1073877,5907347,la Barceloneta,Private room,41.37846,2.18864,,1,226,0.2,1,22.4,casual,0,1
1074936,3533078,la Dreta de l'Eixample,Entire home/apt,41.39259,2.17468,363.0,2,334,0.38,1,58.4,commercial,1,2
1075855,5919250,el Camp d'en Grassot i Gràcia Nova,Entire home/apt,41.40747,2.16409,186.0,1,297,2.71,2,56.3,commercial,1,2
1077851,2110700,la Teixonera,Entire home/apt,41.42196,2.14802,158.0,1,235,2.02,2,52.9,commercial,1,2
1079887,542867,la Nova Esquerra de l'Eixample,Entire home/apt,41.38474,2.14805,150.0,2,29,1.85,3,41.6,commercial,0,1
1084712,5963978,Sant Gervasi - la Bonanova,Entire home/apt,41.40467,2.13722,85.0,2,298,0.16,32,56.4,medium_term_home_rental,1,2
1085376,5966973,el Fort Pienc,Entire home/apt,41.39578,2.18131,120.0,1,295,3.75,3,56.2,commercial,1,2
1091090,3971935,la Vila de Gràcia,Entire home/apt,41.400707,2.1623724,139.0,4,60,0.67,6,43.4,commercial,0,1
1092780,6057270,la Vila de Gràcia,Entire home/apt,41.40019,2.15873,139.0,10,12,2.93,3,41.1,commercial,0,1
1094548,5107063,la Vila de Gràcia,Entire home/apt,41.40716,2.15698,184.0,12,252,2.11,7,49.4,commercial,1,2
1098894,4226509,l'Antiga Esquerra de l'Eixample,Entire home/apt,41.38991,2.15957,849.0,2,245,1.94,4,53.5,commercial,1,2
1100121,6042913,la Vila de Gràcia,Entire home/apt,41.40063,2.15346,166.0,2,193,3.38,3,50.6,commercial,1,2
1102498,6055609,la Dreta de l'Eixample,Entire home/apt,41.39997,2.16552,148.0,1,327,1.43,5,57.9,commercial,1,2
1102747,1986299,el Fort Pienc,Entire home/apt,41.394997,2.17648,570.0,27,196,1.46,1,52.2,commercial,1,2
1102856,6057270,Can Baró,Entire home/apt,41.41591,2.1618,101.0,10,145,3.67,3,48.4,commercial,0,1
1106433,6074635,"Sant Pere, Santa Caterina i la Ribera",Private room,41.38974,2.18011,40.0,1,193,0.19,31,20.5,medium_term_room_rental,0,1
1109989,6092480,Sant Antoni,Entire home/apt,41.37583,2.16629,161.0,2,291,4.02,3,56.0,commercial,1,2
1111412,6099660,Sant Gervasi - la Bonanova,Entire home/apt,41.4047,2.13909,253.0,27,271,0.93,1,56.4,commercial,1,2
1111418,6099660,l'Antiga Esquerra de l'Eixample,Entire home/apt,41.39203,2.15134,192.0,27,313,1.24,1,58.7,commercial,1,2
1112838,6107595,el Poble Sec,Entire home/apt,41.37314,2.15698,180.0,1,90,1.39,5,44.9,commercial,0,1
1119598,71615,la Sagrada Família,Entire home/apt,41.40457,2.17215,261.0,26,80,1.89,1,45.8,commercial,0,1
1125212,2201772,l'Antiga Esquerra de l'Eixample,Entire home/apt,41.387916564941406,2.152240037918091,414.0,7,175,0.28,1,49.9,commercial,0,1
1129827,4985749,la Dreta de l'Eixample,Entire home/apt,41.39104,2.17628,428.0,16,208,1.31,6,52.3,commercial,1,2
1136384,42109537,l'Antiga Esquerra de l'Eixample,Entire home/apt,41.38954,2.15831,195.0,2,242,2.76,4,53.3,commercial,1,2
1139069,4212095,les Corts,Entire home/apt,41.38444,2.1322,150.0,33,98,0.42,1,47.2,commercial,0,1
1139849,5729069,la Vila Olímpica del Poblenou,Entire home/apt,41.39216,2.19297,327.0,15,355,0.06,1,60.3,commercial,1,2
1140144,3376710,el Camp de l'Arpa del Clot,Entire home/apt,41.40702,2.18433,72.0,25,349,,32,60.5,medium_term_home_rental,1,2
1147333,6289073,la Dreta de l'Eixample,Entire home/apt,41.395248,2.171321,,1,348,0.5,4,59.1,commercial,1,2
1149191,6299958,el Putxet i el Farró,Entire home/apt,41.41005,2.13958,134.0,3,42,1.52,3,42.4,commercial,0,1
1150062,6299958,el Putxet i el Farró,Entire home/apt,41.41,2.13921,141.0,3,39,2.0,3,42.2,commercial,0,1
1150128,6299958,Vallcarca i els Penitents,Entire home/apt,41.4121,2.14045,115.0,3,53,1.76,3,43.0,commercial,0,1
1161417,6362995,el Camp d'en Grassot i Gràcia Nova,Entire home/apt,41.40306,2.16368,144.0,1,179,3.78,3,49.8,commercial,0,1
1164746,7521925,el Putxet i el Farró,Private room,41.40186,2.14937,26.0,3,77,0.1,120,4.3,medium_term_room_rental,0,0
1165432,3744544,la Dreta de l'Eixample,Entire home/apt,41.39797,2.16273,336.0,34,339,1.8,3,60.5,commercial,1,2
1169088,1986299,Sant Antoni,Entire home/apt,41.37564,2.15454,227.0,27,211,1.71,1,53.1,commercial,1,2
1169142,3744544,la Dreta de l'Eixample,Entire home/apt,41.39523,2.16921,210.0,34,330,1.79,3,60.0,commercial,1,2
1169191,6402136,la Sagrada Família,Entire home/apt,41.40379,2.17305,600.0,2,240,2.69,2,53.2,commercial,1,2
1186442,6436558,Sant Antoni,Entire home/apt,41.377499,2.16181,193.0,10,358,0.67,1,60.1,commercial,1,2
1186506,6436558,Sant Antoni,Entire home/apt,41.377499,2.16181,193.0,10,338,0.87,1,59.0,commercial,1,2
